cohort_date,day_number,active_users,retention_rate
2020-11-21,18.0,4,0.13
2020-11-21,19.0,5,0.16
2020-11-21,20.0,5,0.16
2020-11-21,21.0,5,0.16
2020-11-21,22.0,2,0.06
2020-11-21,24.0,3,0.1
2020-11-21,25.0,1,0.03
2020-11-21,26.0,1,0.03
2020-11-21,27.0,1,0.03
2020-11-21,28.0,2,0.06
2020-11-21,29.0,3,0.1
2020-11-21,30.0,2,0.06
2020-11-21,31.0,4,0.13
2020-11-21,32.0,4,0.13
2020-11-21,33.0,6,0.19
2020-11-21,34.0,2,0.06
2020-11-21,35.0,4,0.13
2020-11-21,37.0,1,0.03
2020-11-21,38.0,2,0.06
2020-11-21,39.0,3,0.1
2020-11-21,40.0,1,0.03
2020-11-21,42.0,3,0.1
2020-11-21,43.0,3,0.1
2020-11-21,44.0,4,0.13
2020-11-21,45.0,4,0.13
2020-11-21,46.0,1,0.03
2020-11-21,47.0,1,0.03
2020-11-21,48.0,3,0.1
2020-11-21,50.0,2,0.06
2020-11-21,51.0,3,0.1
2020-11-21,52.0,1,0.03
2020-11-21,53.0,1,0.03
2020-11-21,54.0,1,0.03
2020-11-21,55.0,3,0.1
2020-11-21,56.0,1,0.03
2020-11-21,57.0,4,0.13
2020-11-21,58.0,1,0.03
2020-11-21,59.0,1,0.03
2020-11-21,60.0,2,0.06
2020-11-21,61.0,2,0.06
2020-11-21,63.0,2,0.06
2020-11-21,66.0,2,0.06
2020-11-21,71.0,1,0.03
2020-11-21,72.0,2,0.06
2020-11-21,73.0,1,0.03
2020-11-21,74.0,1,0.03
2020-11-21,76.0,1,0.03
2020-11-21,78.0,1,0.03
2020-11-21,79.0,3,0.1
2020-11-21,81.0,3,0.1
2020-11-21,82.0,1,0.03
2020-11-21,83.0,2,0.06
2020-11-21,84.0,3,0.1
2020-11-21,85.0,1,0.03
2020-11-21,87.0,2,0.06
2020-11-21,88.0,1,0.03
2020-11-21,90.0,1,0.03
2020-11-21,92.0,2,0.06
2020-11-21,94.0,2,0.06
2020-11-21,95.0,1,0.03
2020-11-21,96.0,1,0.03
2020-11-21,98.0,1,0.03
2020-11-21,99.0,3,0.1
2020-11-22,0.0,2653,100.0
2020-11-22,1.0,73,2.75
2020-11-22,2.0,33,1.24
2020-11-22,3.0,21,0.79
2020-11-22,4.0,25,0.94
2020-11-22,5.0,17,0.64
2020-11-22,6.0,16,0.6
2020-11-22,7.0,12,0.45
2020-11-22,8.0,5,0.19
2020-11-22,9.0,5,0.19
2020-11-22,10.0,6,0.23
2020-11-22,11.0,5,0.19
2020-11-22,12.0,5,0.19
2020-11-22,13.0,6,0.23
2020-11-22,14.0,7,0.26
2020-11-22,15.0,5,0.19
2020-11-22,16.0,6,0.23
2020-11-22,17.0,9,0.34
2020-11-22,18.0,1,0.04
2020-11-22,19.0,8,0.3
2020-11-22,20.0,6,0.23
2020-11-22,21.0,6,0.23
2020-11-22,22.0,2,0.08
2020-11-22,23.0,2,0.08
2020-11-22,24.0,1,0.04
2020-11-22,25.0,1,0.04
2020-11-22,26.0,4,0.15
2020-11-22,27.0,2,0.08
2020-11-22,28.0,4,0.15
2020-11-22,29.0,4,0.15
2020-11-22,30.0,3,0.11
2020-11-22,31.0,4,0.15
2020-11-22,32.0,3,0.11
2020-11-22,34.0,1,0.04
2020-11-22,35.0,2,0.08
2020-11-22,36.0,5,0.19
2020-11-22,37.0,1,0.04
2020-11-22,38.0,2,0.08
2020-11-22,39.0,1,0.04
2020-11-22,40.0,4,0.15
2020-11-22,41.0,1,0.04
2020-11-22,42.0,2,0.08
2020-11-22,43.0,3,0.11
2020-11-22,44.0,2,0.08
2020-11-22,45.0,4,0.15
2020-11-22,46.0,3,0.11
2020-11-22,47.0,2,0.08
2020-11-22,48.0,3,0.11
2020-11-22,49.0,4,0.15
2020-11-22,50.0,4,0.15
2020-11-22,51.0,2,0.08
2020-11-22,52.0,3,0.11
2020-11-22,53.0,3,0.11
2020-11-22,54.0,1,0.04
2020-11-22,55.0,1,0.04
2020-11-22,56.0,4,0.15
2020-11-22,58.0,3,0.11
2020-11-22,59.0,1,0.04
2020-11-22,60.0,3,0.11
2020-11-22,63.0,2,0.08
2020-11-22,64.0,2,0.08
2020-11-22,65.0,3,0.11
2020-11-22,66.0,1,0.04
2020-11-22,68.0,3,0.11
2020-11-22,69.0,2,0.08
2020-11-22,70.0,2,0.08
2020-11-22,71.0,1,0.04
2020-11-22,72.0,1,0.04
2020-11-22,75.0,1,0.04
2020-11-22,76.0,2,0.08
2020-11-22,77.0,2,0.08
2020-11-22,78.0,2,0.08
2020-11-22,80.0,1,0.04
2020-11-22,82.0,1,0.04
2020-11-22,84.0,1,0.04
2020-11-22,86.0,3,0.11
2020-11-22,88.0,2,0.08
2020-11-22,89.0,2,0.08
2020-11-22,90.0,1,0.04
2020-11-22,91.0,2,0.08
2020-11-22,92.0,1,0.04
2020-11-22,96.0,1,0.04
2020-11-22,98.0,1,0.04
2020-11-23,0.0,2431,100.0
2020-11-23,1.0,68,2.8
2020-11-23,2.0,32,1.32
2020-11-23,3.0,24,0.99
2020-11-23,4.0,11,0.45
2020-11-23,5.0,9,0.37
2020-11-23,6.0,7,0.29
2020-11-23,7.0,11,0.45
2020-11-23,8.0,13,0.53
2020-11-23,9.0,7,0.29
2020-11-23,10.0,5,0.21
2020-11-23,11.0,4,0.16
2020-11-23,12.0,2,0.08
2020-11-23,13.0,3,0.12
2020-11-23,14.0,4,0.16
2020-11-23,15.0,1,0.04
2020-11-23,16.0,1,0.04
2020-11-23,17.0,2,0.08
2020-11-23,18.0,4,0.16
2020-11-23,19.0,2,0.08
2020-11-23,20.0,5,0.21
2020-11-23,21.0,2,0.08
2020-11-23,22.0,1,0.04
2020-11-23,23.0,4,0.16
2020-11-23,25.0,5,0.21
2020-11-23,27.0,2,0.08
2020-11-23,28.0,3,0.12
2020-11-23,29.0,2,0.08
2020-11-23,30.0,2,0.08
2020-11-23,31.0,3,0.12
2020-11-23,33.0,2,0.08
2020-11-23,35.0,4,0.16
2020-11-23,37.0,1,0.04
2020-11-23,42.0,3,0.12
2020-11-23,43.0,1,0.04
2020-11-23,50.0,1,0.04
2020-11-23,52.0,1,0.04
2020-11-23,53.0,2,0.08
2020-11-23,54.0,1,0.04
2020-11-23,56.0,2,0.08
2020-11-23,58.0,2,0.08
2020-11-23,59.0,2,0.08
2020-11-23,65.0,1,0.04
2020-11-23,67.0,4,0.16
2020-11-23,68.0,1,0.04
2020-11-23,69.0,1,0.04
2020-11-23,70.0,1,0.04
2020-11-23,71.0,2,0.08
2020-11-23,72.0,4,0.16
2020-11-23,73.0,1,0.04
2020-11-23,74.0,3,0.12
2020-11-23,80.0,1,0.04
2020-11-23,82.0,3,0.12
2020-11-23,84.0,3,0.12
2020-11-23,85.0,3,0.12
2020-11-23,86.0,4,0.16
2020-11-23,87.0,2,0.08
2020-11-23,88.0,1,0.04
2020-11-23,90.0,1,0.04
2020-11-23,91.0,1,0.04
2020-11-23,92.0,1,0.04
2020-11-23,94.0,1,0.04
2020-11-24,0.0,2330,100.0
2020-11-24,1.0,73,3.13
2020-11-24,2.0,42,1.8
2020-11-24,3.0,21,0.9
2020-11-24,4.0,12,0.52
2020-11-24,5.0,10,0.43
2020-11-24,6.0,15,0.64
2020-11-24,7.0,14,0.6
2020-11-24,8.0,14,0.6
2020-11-24,9.0,8,0.34
2020-11-24,10.0,5,0.21
2020-11-24,11.0,4,0.17
2020-11-24,12.0,4,0.17
2020-11-24,13.0,5,0.21
2020-11-24,14.0,3,0.13
2020-11-24,15.0,7,0.3
2020-11-24,16.0,6,0.26
2020-11-24,17.0,6,0.26
2020-11-24,18.0,4,0.17
2020-11-24,19.0,4,0.17
2020-11-24,20.0,2,0.09
2020-11-24,21.0,4,0.17
2020-11-24,22.0,6,0.26
2020-11-24,23.0,6,0.26
2020-11-24,24.0,6,0.26
2020-11-24,25.0,3,0.13
2020-11-24,26.0,2,0.09
2020-11-24,27.0,2,0.09
2020-11-24,28.0,3,0.13
2020-11-24,29.0,3,0.13
2020-11-24,30.0,4,0.17
2020-11-24,31.0,2,0.09
2020-11-24,32.0,2,0.09
2020-11-24,33.0,5,0.21
2020-11-24,34.0,4,0.17
2020-11-24,35.0,6,0.26
2020-11-24,36.0,2,0.09
2020-11-24,37.0,1,0.04
2020-11-24,38.0,4,0.17
2020-11-24,39.0,6,0.26
2020-11-24,40.0,2,0.09
2020-11-24,41.0,2,0.09
2020-11-24,43.0,1,0.04
2020-11-24,44.0,1,0.04
2020-11-24,46.0,1,0.04
2020-11-24,48.0,4,0.17
2020-11-24,49.0,1,0.04
2020-11-24,50.0,1,0.04
2020-11-24,51.0,1,0.04
2020-11-24,52.0,3,0.13
2020-11-24,53.0,1,0.04
2020-11-24,55.0,3,0.13
2020-11-24,56.0,3,0.13
2020-11-24,58.0,1,0.04
2020-11-24,63.0,2,0.09
2020-11-24,65.0,1,0.04
2020-11-24,68.0,2,0.09
2020-11-24,69.0,1,0.04
2020-11-24,70.0,1,0.04
2020-11-24,71.0,2,0.09
2020-11-24,72.0,1,0.04
2020-11-24,77.0,2,0.09
2020-11-24,78.0,1,0.04
2020-11-24,79.0,1,0.04
2020-11-24,83.0,1,0.04
2020-11-24,85.0,2,0.09
2020-11-24,87.0,1,0.04
2020-11-24,90.0,1,0.04
2020-11-24,91.0,1,0.04
2020-11-24,92.0,2,0.09
2020-11-24,93.0,1,0.04
2020-11-25,0.0,2528,100.0
2020-11-25,1.0,74,2.93
2020-11-25,2.0,40,1.58
2020-11-25,3.0,15,0.59
2020-11-25,4.0,13,0.51
2020-11-25,5.0,25,0.99
2020-11-25,6.0,13,0.51
2020-11-25,7.0,11,0.44
2020-11-25,8.0,8,0.32
2020-11-25,9.0,5,0.2
2020-11-25,10.0,4,0.16
2020-11-25,11.0,6,0.24
2020-11-25,12.0,6,0.24
2020-11-25,13.0,1,0.04
2020-11-25,14.0,4,0.16
2020-11-25,15.0,7,0.28
2020-11-25,16.0,5,0.2
2020-11-25,17.0,4,0.16
2020-11-25,18.0,4,0.16
2020-11-25,19.0,6,0.24
2020-11-25,20.0,5,0.2
2020-11-25,21.0,4,0.16
2020-11-25,22.0,1,0.04
2020-11-25,23.0,1,0.04
2020-11-25,24.0,1,0.04
2020-11-25,25.0,2,0.08
2020-11-25,26.0,6,0.24
2020-11-25,28.0,4,0.16
2020-11-25,29.0,1,0.04
2020-11-25,30.0,2,0.08
2020-11-25,31.0,1,0.04
2020-11-25,32.0,2,0.08
2020-11-25,33.0,5,0.2
2020-11-25,34.0,1,0.04
2020-11-25,35.0,2,0.08
2020-11-25,41.0,3,0.12
2020-11-25,43.0,1,0.04
2020-11-25,45.0,1,0.04
2020-11-25,47.0,2,0.08
2020-11-25,49.0,3,0.12
2020-11-25,51.0,3,0.12
2020-11-25,52.0,1,0.04
2020-11-25,57.0,1,0.04
2020-11-25,58.0,3,0.12
2020-11-25,61.0,2,0.08
2020-11-25,62.0,3,0.12
2020-11-25,63.0,1,0.04
2020-11-25,65.0,2,0.08
2020-11-25,67.0,1,0.04
2020-11-25,70.0,1,0.04
2020-11-25,71.0,2,0.08
2020-11-25,73.0,1,0.04
2020-11-25,74.0,1,0.04
2020-11-25,75.0,2,0.08
2020-11-25,78.0,1,0.04
2020-11-25,79.0,1,0.04
2020-11-25,80.0,1,0.04
2020-11-25,82.0,1,0.04
2020-11-25,83.0,2,0.08
2020-11-25,89.0,1,0.04
2020-11-25,92.0,1,0.04
2020-11-25,93.0,2,0.08
2020-11-26,0.0,2519,100.0
2020-11-26,1.0,68,2.7
2020-11-26,2.0,27,1.07
2020-11-26,3.0,18,0.71
2020-11-26,4.0,22,0.87
2020-11-26,5.0,14,0.56
2020-11-26,6.0,11,0.44
2020-11-26,7.0,14,0.56
2020-11-26,8.0,8,0.32
2020-11-26,9.0,4,0.16
2020-11-26,10.0,2,0.08
2020-11-26,11.0,6,0.24
2020-11-26,12.0,2,0.08
2020-11-26,13.0,9,0.36
2020-11-26,14.0,6,0.24
2020-11-26,15.0,4,0.16
2020-11-26,16.0,2,0.08
2020-11-26,17.0,3,0.12
2020-11-26,18.0,1,0.04
2020-11-26,19.0,4,0.16
2020-11-26,20.0,4,0.16
2020-11-26,21.0,3,0.12
2020-11-26,22.0,2,0.08
2020-11-26,23.0,3,0.12
2020-11-26,24.0,2,0.08
2020-11-26,25.0,3,0.12
2020-11-26,26.0,5,0.2
2020-11-26,27.0,4,0.16
2020-11-26,28.0,3,0.12
2020-11-26,29.0,3,0.12
2020-11-26,30.0,3,0.12
2020-11-26,32.0,2,0.08
2020-11-26,33.0,2,0.08
2020-11-26,35.0,1,0.04
2020-11-26,37.0,2,0.08
2020-11-26,38.0,2,0.08
2020-11-26,39.0,4,0.16
2020-11-26,40.0,1,0.04
2020-11-26,41.0,1,0.04
2020-11-26,42.0,2,0.08
2020-11-26,46.0,1,0.04
2020-11-26,47.0,3,0.12
2020-11-26,48.0,1,0.04
2020-11-26,49.0,3,0.12
2020-11-26,50.0,3,0.12
2020-11-26,53.0,1,0.04
2020-11-26,54.0,1,0.04
2020-11-26,55.0,4,0.16
2020-11-26,56.0,1,0.04
2020-11-26,57.0,3,0.12
2020-11-26,58.0,1,0.04
2020-11-26,60.0,3,0.12
2020-11-26,61.0,2,0.08
2020-11-26,62.0,2,0.08
2020-11-26,63.0,1,0.04
2020-11-26,66.0,2,0.08
2020-11-26,67.0,2,0.08
2020-11-26,69.0,2,0.08
2020-11-26,70.0,1,0.04
2020-11-26,73.0,3,0.12
2020-11-26,74.0,3,0.12
2020-11-26,75.0,3,0.12
2020-11-26,76.0,2,0.08
2020-11-26,77.0,3,0.12
2020-11-26,80.0,2,0.08
2020-11-26,81.0,2,0.08
2020-11-26,82.0,2,0.08
2020-11-26,84.0,1,0.04
2020-11-26,85.0,3,0.12
2020-11-26,86.0,1,0.04
2020-11-26,91.0,3,0.12
2020-11-26,93.0,1,0.04
2020-11-27,0.0,2574,100.0
2020-11-27,1.0,56,2.18
2020-11-27,2.0,30,1.17
2020-11-27,3.0,34,1.32
2020-11-27,4.0,32,1.24
2020-11-27,5.0,21,0.82
2020-11-27,6.0,17,0.66
2020-11-27,7.0,11,0.43
2020-11-27,8.0,10,0.39
2020-11-27,9.0,6,0.23
2020-11-27,10.0,9,0.35
2020-11-27,11.0,10,0.39
2020-11-27,12.0,6,0.23
2020-11-27,13.0,6,0.23
2020-11-27,14.0,9,0.35
2020-11-27,15.0,3,0.12
2020-11-27,16.0,2,0.08
2020-11-27,17.0,4,0.16
2020-11-27,18.0,5,0.19
2020-11-27,19.0,4,0.16
2020-11-27,20.0,6,0.23
2020-11-27,21.0,2,0.08
2020-11-27,23.0,2,0.08
2020-11-27,24.0,6,0.23
2020-11-27,25.0,1,0.04
2020-11-27,27.0,1,0.04
2020-11-27,29.0,4,0.16
2020-11-27,31.0,2,0.08
2020-11-27,32.0,2,0.08
2020-11-27,33.0,2,0.08
2020-11-27,34.0,1,0.04
2020-11-27,35.0,2,0.08
2020-11-27,36.0,2,0.08
2020-11-27,37.0,1,0.04
2020-11-27,38.0,1,0.04
2020-11-27,39.0,2,0.08
2020-11-27,40.0,2,0.08
2020-11-27,43.0,2,0.08
2020-11-27,44.0,2,0.08
2020-11-27,45.0,1,0.04
2020-11-27,46.0,2,0.08
2020-11-27,47.0,1,0.04
2020-11-27,48.0,2,0.08
2020-11-27,49.0,3,0.12
2020-11-27,52.0,1,0.04
2020-11-27,54.0,2,0.08
2020-11-27,55.0,1,0.04
2020-11-27,57.0,1,0.04
2020-11-27,59.0,1,0.04
2020-11-27,61.0,2,0.08
2020-11-27,65.0,1,0.04
2020-11-27,66.0,2,0.08
2020-11-27,67.0,4,0.16
2020-11-27,69.0,2,0.08
2020-11-27,71.0,2,0.08
2020-11-27,73.0,2,0.08
2020-11-27,74.0,2,0.08
2020-11-27,75.0,1,0.04
2020-11-27,76.0,3,0.12
2020-11-27,77.0,2,0.08
2020-11-27,80.0,2,0.08
2020-11-27,82.0,2,0.08
2020-11-27,84.0,1,0.04
2020-11-27,87.0,1,0.04
2020-11-27,88.0,1,0.04
2020-11-27,89.0,2,0.08
2020-11-27,90.0,1,0.04
2020-11-27,92.0,1,0.04
2020-11-28,0.0,2090,100.0
2020-11-28,1.0,49,2.34
2020-11-28,2.0,48,2.3
2020-11-28,3.0,16,0.77
2020-11-28,4.0,13,0.62
2020-11-28,5.0,11,0.53
2020-11-28,6.0,16,0.77
2020-11-28,7.0,6,0.29
2020-11-28,8.0,2,0.1
2020-11-28,9.0,1,0.05
2020-11-28,10.0,4,0.19
2020-11-28,11.0,2,0.1
2020-11-28,12.0,1,0.05
2020-11-28,13.0,4,0.19
2020-11-28,14.0,4,0.19
2020-11-28,15.0,5,0.24
2020-11-28,16.0,2,0.1
2020-11-28,17.0,3,0.14
2020-11-28,18.0,4,0.19
2020-11-28,19.0,5,0.24
2020-11-28,20.0,2,0.1
2020-11-28,21.0,3,0.14
2020-11-28,22.0,8,0.38
2020-11-28,24.0,4,0.19
2020-11-28,25.0,4,0.19
2020-11-28,26.0,1,0.05
2020-11-28,27.0,2,0.1
2020-11-28,28.0,2,0.1
2020-11-28,29.0,1,0.05
2020-11-28,30.0,4,0.19
2020-11-28,32.0,2,0.1
2020-11-28,33.0,1,0.05
2020-11-28,35.0,2,0.1
2020-11-28,36.0,2,0.1
2020-11-28,37.0,3,0.14
2020-11-28,38.0,1,0.05
2020-11-28,39.0,1,0.05
2020-11-28,40.0,2,0.1
2020-11-28,41.0,1,0.05
2020-11-28,42.0,1,0.05
2020-11-28,43.0,2,0.1
2020-11-28,44.0,1,0.05
2020-11-28,45.0,1,0.05
2020-11-28,47.0,1,0.05
2020-11-28,48.0,3,0.14
2020-11-28,50.0,1,0.05
2020-11-28,51.0,1,0.05
2020-11-28,52.0,1,0.05
2020-11-28,53.0,3,0.14
2020-11-28,54.0,1,0.05
2020-11-28,56.0,1,0.05
2020-11-28,57.0,1,0.05
2020-11-28,58.0,1,0.05
2020-11-28,59.0,1,0.05
2020-11-28,61.0,2,0.1
2020-11-28,62.0,1,0.05
2020-11-28,63.0,1,0.05
2020-11-28,64.0,2,0.1
2020-11-28,65.0,2,0.1
2020-11-28,66.0,2,0.1
2020-11-28,67.0,1,0.05
2020-11-28,68.0,1,0.05
2020-11-28,69.0,1,0.05
2020-11-28,70.0,2,0.1
2020-11-28,71.0,3,0.14
2020-11-28,72.0,2,0.1
2020-11-28,73.0,2,0.1
2020-11-28,74.0,1,0.05
2020-11-28,75.0,4,0.19
2020-11-28,76.0,1,0.05
2020-11-28,77.0,4,0.19
2020-11-28,78.0,3,0.14
2020-11-28,79.0,2,0.1
2020-11-28,80.0,3,0.14
2020-11-28,82.0,3,0.14
2020-11-28,83.0,3,0.14
2020-11-28,84.0,2,0.1
2020-11-28,85.0,2,0.1
2020-11-28,86.0,1,0.05
2020-11-28,89.0,2,0.1
2020-11-28,90.0,1,0.05
2020-11-28,91.0,3,0.14
2020-11-29,0.0,2124,100.0
2020-11-29,1.0,53,2.5
2020-11-29,2.0,28,1.32
2020-11-29,3.0,22,1.04
2020-11-29,4.0,15,0.71
2020-11-29,5.0,11,0.52
2020-11-29,6.0,13,0.61
2020-11-29,7.0,7,0.33
2020-11-29,8.0,9,0.42
2020-11-29,9.0,6,0.28
2020-11-29,10.0,3,0.14
2020-11-29,11.0,5,0.24
2020-11-29,12.0,3,0.14
2020-11-29,13.0,5,0.24
2020-11-29,14.0,7,0.33
2020-11-29,15.0,2,0.09
2020-11-29,16.0,3,0.14
2020-11-29,17.0,4,0.19
2020-11-29,18.0,1,0.05
2020-11-29,19.0,4,0.19
2020-11-29,20.0,2,0.09
2020-11-29,21.0,5,0.24
2020-11-29,22.0,3,0.14
2020-11-29,24.0,4,0.19
2020-11-29,25.0,3,0.14
2020-11-29,27.0,1,0.05
2020-11-29,28.0,2,0.09
2020-11-29,29.0,2,0.09
2020-11-29,30.0,2,0.09
2020-11-29,34.0,1,0.05
2020-11-29,35.0,1,0.05
2020-11-29,37.0,1,0.05
2020-11-29,38.0,1,0.05
2020-11-29,43.0,1,0.05
2020-11-29,44.0,2,0.09
2020-11-29,45.0,3,0.14
2020-11-29,47.0,2,0.09
2020-11-29,49.0,1,0.05
2020-11-29,50.0,1,0.05
2020-11-29,58.0,1,0.05
2020-11-29,59.0,1,0.05
2020-11-29,60.0,3,0.14
2020-11-29,61.0,2,0.09
2020-11-29,63.0,2,0.09
2020-11-29,64.0,1,0.05
2020-11-29,66.0,1,0.05
2020-11-29,68.0,1,0.05
2020-11-29,69.0,1,0.05
2020-11-29,71.0,1,0.05
2020-11-29,74.0,1,0.05
2020-11-29,75.0,1,0.05
2020-11-29,77.0,1,0.05
2020-11-29,79.0,2,0.09
2020-11-29,81.0,1,0.05
2020-11-29,86.0,1,0.05
2020-11-29,87.0,2,0.09
2020-11-29,89.0,1,0.05
2020-11-30,0.0,2431,100.0
2020-11-30,1.0,79,3.25
2020-11-30,2.0,36,1.48
2020-11-30,3.0,18,0.74
2020-11-30,4.0,20,0.82
2020-11-30,5.0,13,0.53
2020-11-30,6.0,5,0.21
2020-11-30,7.0,6,0.25
2020-11-30,8.0,6,0.25
2020-11-30,9.0,6,0.25
2020-11-30,10.0,4,0.16
2020-11-30,11.0,3,0.12
2020-11-30,12.0,1,0.04
2020-11-30,13.0,5,0.21
2020-11-30,14.0,6,0.25
2020-11-30,15.0,2,0.08
2020-11-30,16.0,5,0.21
2020-11-30,17.0,3,0.12
2020-11-30,18.0,3,0.12
2020-11-30,19.0,4,0.16
2020-11-30,21.0,5,0.21
2020-11-30,22.0,2,0.08
2020-11-30,23.0,1,0.04
2020-11-30,24.0,3,0.12
2020-11-30,25.0,1,0.04
2020-11-30,26.0,1,0.04
2020-11-30,27.0,3,0.12
2020-11-30,28.0,2,0.08
2020-11-30,29.0,2,0.08
2020-11-30,30.0,1,0.04
2020-11-30,31.0,1,0.04
2020-11-30,32.0,1,0.04
2020-11-30,33.0,3,0.12
2020-11-30,34.0,2,0.08
2020-11-30,35.0,6,0.25
2020-11-30,36.0,2,0.08
2020-11-30,37.0,3,0.12
2020-11-30,40.0,3,0.12
2020-11-30,41.0,2,0.08
2020-11-30,42.0,3,0.12
2020-11-30,44.0,1,0.04
2020-11-30,45.0,1,0.04
2020-11-30,46.0,2,0.08
2020-11-30,47.0,2,0.08
2020-11-30,48.0,2,0.08
2020-11-30,49.0,2,0.08
2020-11-30,50.0,2,0.08
2020-11-30,51.0,5,0.21
2020-11-30,52.0,3,0.12
2020-11-30,53.0,2,0.08
2020-11-30,56.0,2,0.08
2020-11-30,57.0,2,0.08
2020-11-30,58.0,5,0.21
2020-11-30,59.0,1,0.04
2020-11-30,60.0,1,0.04
2020-11-30,61.0,1,0.04
2020-11-30,62.0,2,0.08
2020-11-30,65.0,1,0.04
2020-11-30,66.0,1,0.04
2020-11-30,67.0,2,0.08
2020-11-30,70.0,5,0.21
2020-11-30,71.0,3,0.12
2020-11-30,72.0,2,0.08
2020-11-30,75.0,2,0.08
2020-11-30,76.0,1,0.04
2020-11-30,77.0,2,0.08
2020-11-30,79.0,1,0.04
2020-11-30,80.0,1,0.04
2020-11-30,81.0,1,0.04
2020-11-30,82.0,2,0.08
2020-11-30,83.0,1,0.04
2020-11-30,84.0,1,0.04
2020-11-30,85.0,1,0.04
2020-11-30,86.0,1,0.04
2020-11-30,87.0,2,0.08
2020-12-01,0.0,2254,100.0
2020-12-01,1.0,60,2.66
2020-12-01,2.0,34,1.51
2020-12-01,3.0,23,1.02
2020-12-01,4.0,11,0.49
2020-12-01,5.0,6,0.27
2020-12-01,6.0,11,0.49
2020-12-01,7.0,11,0.49
2020-12-01,8.0,12,0.53
2020-12-01,9.0,5,0.22
2020-12-01,10.0,6,0.27
2020-12-01,11.0,3,0.13
2020-12-01,12.0,5,0.22
2020-12-01,13.0,7,0.31
2020-12-01,14.0,5,0.22
2020-12-01,15.0,4,0.18
2020-12-01,16.0,1,0.04
2020-12-01,18.0,1,0.04
2020-12-01,19.0,2,0.09
2020-12-01,20.0,2,0.09
2020-12-01,21.0,1,0.04
2020-12-01,23.0,1,0.04
2020-12-01,24.0,1,0.04
2020-12-01,25.0,3,0.13
2020-12-01,26.0,1,0.04
2020-12-01,27.0,6,0.27
2020-12-01,28.0,2,0.09
2020-12-01,29.0,1,0.04
2020-12-01,30.0,3,0.13
2020-12-01,31.0,1,0.04
2020-12-01,33.0,3,0.13
2020-12-01,35.0,1,0.04
2020-12-01,36.0,1,0.04
2020-12-01,37.0,1,0.04
2020-12-01,39.0,1,0.04
2020-12-01,40.0,1,0.04
2020-12-01,42.0,4,0.18
2020-12-01,43.0,2,0.09
2020-12-01,44.0,2,0.09
2020-12-01,45.0,1,0.04
2020-12-01,49.0,4,0.18
2020-12-01,50.0,1,0.04
2020-12-01,51.0,1,0.04
2020-12-01,55.0,3,0.13
2020-12-01,57.0,1,0.04
2020-12-01,59.0,1,0.04
2020-12-01,60.0,2,0.09
2020-12-01,61.0,3,0.13
2020-12-01,63.0,2,0.09
2020-12-01,64.0,2,0.09
2020-12-01,67.0,3,0.13
2020-12-01,68.0,2,0.09
2020-12-01,69.0,1,0.04
2020-12-01,70.0,1,0.04
2020-12-01,71.0,1,0.04
2020-12-01,72.0,2,0.09
2020-12-01,76.0,2,0.09
2020-12-01,77.0,2,0.09
2020-12-01,78.0,1,0.04
2020-12-01,80.0,1,0.04
2020-12-01,81.0,1,0.04
2020-12-01,85.0,1,0.04
2020-12-01,86.0,1,0.04
2020-12-02,0.0,2305,100.0
2020-12-02,1.0,76,3.3
2020-12-02,2.0,41,1.78
2020-12-02,3.0,22,0.95
2020-12-02,4.0,12,0.52
2020-12-02,5.0,18,0.78
2020-12-02,6.0,10,0.43
2020-12-02,7.0,10,0.43
2020-12-02,8.0,14,0.61
2020-12-02,9.0,10,0.43
2020-12-02,10.0,4,0.17
2020-12-02,11.0,8,0.35
2020-12-02,12.0,8,0.35
2020-12-02,13.0,1,0.04
2020-12-02,14.0,1,0.04
2020-12-02,15.0,6,0.26
2020-12-02,16.0,4,0.17
2020-12-02,17.0,3,0.13
2020-12-02,18.0,4,0.17
2020-12-02,19.0,4,0.17
2020-12-02,20.0,6,0.26
2020-12-02,21.0,2,0.09
2020-12-02,22.0,1,0.04
2020-12-02,23.0,1,0.04
2020-12-02,24.0,2,0.09
2020-12-02,25.0,1,0.04
2020-12-02,26.0,2,0.09
2020-12-02,28.0,1,0.04
2020-12-02,29.0,1,0.04
2020-12-02,30.0,1,0.04
2020-12-02,32.0,2,0.09
2020-12-02,33.0,2,0.09
2020-12-02,34.0,2,0.09
2020-12-02,36.0,4,0.17
2020-12-02,37.0,3,0.13
2020-12-02,38.0,1,0.04
2020-12-02,39.0,3,0.13
2020-12-02,40.0,2,0.09
2020-12-02,41.0,1,0.04
2020-12-02,43.0,3,0.13
2020-12-02,44.0,2,0.09
2020-12-02,45.0,1,0.04
2020-12-02,46.0,1,0.04
2020-12-02,47.0,3,0.13
2020-12-02,49.0,1,0.04
2020-12-02,50.0,2,0.09
2020-12-02,51.0,2,0.09
2020-12-02,53.0,1,0.04
2020-12-02,54.0,1,0.04
2020-12-02,55.0,1,0.04
2020-12-02,56.0,4,0.17
2020-12-02,57.0,1,0.04
2020-12-02,58.0,1,0.04
2020-12-02,59.0,1,0.04
2020-12-02,60.0,2,0.09
2020-12-02,61.0,2,0.09
2020-12-02,62.0,5,0.22
2020-12-02,63.0,3,0.13
2020-12-02,64.0,6,0.26
2020-12-02,65.0,5,0.22
2020-12-02,66.0,3,0.13
2020-12-02,67.0,3,0.13
2020-12-02,68.0,2,0.09
